date,0.08333333333333333,0.25,0.5,1.0,2.0,3.0
2009-06-01,0.00129915573162005,0.00129915573162005,0.002895803112025565,0.004788516731797177,0.009653257028138304,0.015085637418040853
2009-06-02,0.0005998200719676155,0.0013990209137073413,0.0026963615477426086,0.0045894523338072864,0.009554212804811658,0.015085637418040853
2009-06-03,0.0007996801705643322,0.0013990209137073413,0.002596625847265978,0.004489905272852053,0.009058844488346039,0.01459300230290015
2009-06-04,0.0007996801705643322,0.0013990209137073413,0.0027960873020012743,0.0046889894861315414,0.009554212804811658,0.015282623531156904
2009-06-05,0.0007996801705643322,0.001998002662673056,0.0034938892542557796,0.006180859075081115,0.013113639145383105,0.018625464123164886
2009-06-08,0.0007996801705643322,0.0018981972830802527,0.0034938892542557796,0.006180859075081115,0.014100124378781635,0.019802627296179712
2009-06-09,0.000899595242836093,0.0018981972830802527,0.003095204907302419,0.005584378293900616,0.013212331472134813,0.01911611719223005
2009-06-10,0.0010993954433009636,0.0017983819413793735,0.003095204907302419,0.005484930230569686,0.013705647056111932,0.019802627296179712
2009-06-11,0.000899595242836093,0.0018981972830802527,0.003095204907302419,0.005286004429237355,0.013409686909917676,0.01950846638804296
2009-06-12,0.0007996801705643322,0.0018981972830802527,0.002895803112025565,0.005186526687300061,0.01291622526654633,0.018919884852510872
2009-06-15,0.0007996801705643322,0.0016985566355814776,0.002895803112025565,0.005087039048557106,0.012521280553671745,0.018232768261059712
2009-06-16,0.000899595242836093,0.0016985566355814776,0.002995508979798479,0.005087039048557106,0.01222496962256897,0.017741681476157102
2009-06-17,0.0010993954433009636,0.0016985566355814776,0.003095204907302419,0.004987541511039074,0.011829751753577198,0.017446913603720648
2009-06-18,0.0011992805754820971,0.0017983819413793735,0.0033942330680155476,0.005186526687300061,0.012718772407774689,0.018625464123164886
2009-06-19,0.0009995003330835331,0.0018981972830802527,0.003294566949430031,0.005087039048557106,0.012422519998557154,0.018232768261059712
2009-06-22,0.0011992805754820971,0.001998002662673056,0.0033942330680155476,0.004987541511039074,0.011632084229707651,0.017545179215748816
